orb_period,xit_duration,xit_depth,body_r_per_stellar_r_rat,body_r,orb_semimajor,inc,body_temp,body_insolation_flux,stellar_temp,stellar_r,stellar_m,kepler_status
3.5565617,6.691,0.007459,0.52,0.0389,86.24,883,143.89,4,4964,0.633,0.621,2
2.665875491,7.59461,0.532779,67.43,0.0389,75.71,1502,1199.89,3.5585,6234,1.159,1.097,2
3.108251172,2.5048,0.047945,4.43,0.039,80.01,1096,340.69,5.18,5330,0.847,0.819,2
3.148661555,2.1978,0.022587,2.15,0.039,85.68,1097,342.76,8.66,5258,0.873,0.797,0
3.177414601,1.5262,0.034227,2.65,0.039,85.79,997,233.26,10.72,5303,0.708,0.785,0
2.637574744,5.4573,0.081431,9.16,0.039,67.46,1385,868.86,2.3713,6108,1.03,1.132,2
2.94242323,1.519,0.015869,1.42,0.039,88.11,1098,344.64,13.52,5436,0.819,0.919,1
3.19938075,1.761,0.008036,0.62,0.039,88.86,1026,262.08,13.5,5483,0.702,0.779,1
2.900613144,3.7357,0.379996,38.63,0.039,87.6,1289,650.9,7.987,5977,0.931,0.94,2
2.95600563,2.6717,0.008059,0.81,0.039,87.01,1211,509.55,7.82,5668,0.916,0.908,2
3.10762684,2.361,0.008591,0.73,0.0391,84.53,968,207.72,7.35,4908,0.782,0.824,0
3.137845914,1.91,0.016057,1.5,0.0391,87.72,1041,277.64,11.43,5041,0.857,0.807,0
2.945414866,2.702,0.027148,38.32,0.0391,89.99,3531,36765.85,8.57,4403,12.927,0.917,2
2.696354974,5.39585,0.468086,80.71,0.0391,86.65,1815,2560.78,5.53867,6472,1.579,1.093,2
2.988085455,3.68,0.246924,21.81,0.0392,54.96,1101,348.05,2.12,5497,0.809,0.907,2
3.295701024,1.8268,0.037296,2.81,0.0392,88.89,875,138.38,13.83,4723,0.691,0.76,0
2.7881793,3.397,0.006774,1.02,0.0392,89.47,1510,1228.07,6.329,5758,1.385,1.029,0
3.17796408,0.542,0.00811,0.74,0.0392,87.46,1034,270.25,20.3,5061,0.841,0.793,1
3.0447752,7.35,0.007929,0.68,0.0392,82.72,1061,299.07,3.03,5390,0.78,0.875,2
2.607545159,1.3916,0.017257,2.07,0.0393,89.17,1431,993.79,14.27,6147,1.096,1.193,0
3.4462125,2.101,0.008944,0.7,0.0393,85.56,1015,251.24,9.09,5374,0.721,0.68,0
2.879243323,2.6273,0.217491,21.02,0.0393,85.12,1244,565.39,8.337,5941,0.885,0.975,2
2.52443998,2.369,0.006278,1.53,0.0393,88.33,2145,4998.98,7.99,6461,2.225,1.266,1
2.881338104,3.5943,0.328641,31.58,0.0393,62,1206,501.88,2.71,5783,0.88,0.977,2
2.756536015,1.5908,0.315275,57.46,0.0393,78.06,1580,1472.73,5.99,5496,1.669,1.063,2
3.45423296,2.965,0.01372,0.95,0.0393,78.23,743,71.74,4.38,4186,0.635,0.686,2
2.7296036,2.721,0.011314,1.53,0.0394,85.66,1455,1056.15,6.73,5887,1.235,1.09,0
3.035206175,0.6182,0.037643,3.59,0.0394,86.14,1143,403.53,14.33,5505,0.873,0.887,0
3.17275711,5.404,0.015736,1.27,0.0394,89.63,966,206.07,4.592,5058,0.739,0.827,2
2.90805147,2.812,0.01017,0.97,0.0394,81.51,1220,523.63,5.23,5889,0.869,0.961,1
3.05293416,2.155,0.013736,1.18,0.0394,88.2,1047,284.82,10.4,5311,0.788,0.884,1
2.537081943,4.80903,0.475456,67.96,0.0394,85.49,1712,2032.57,5.73763,6735,1.309,1.275,2
2.83668931,3.031,0.011852,1.19,0.0395,87.25,1242,562.48,6.87,5831,0.921,1.016,1
3.41045981,2.866,0.014889,1.06,0.0395,70.06,892,149.88,2.85,4983,0.651,0.715,0
2.754024,4.15,0.012927,1.68,0.0395,78.5,1553,1374.41,3.67,6419,1.188,1.073,2
1.815632406,3.35773,0.413671,108.78,0.0395,75.41,3429,32652.55,4.128,9954,2.408,2.485,2
2.739477089,3.18229,0.437751,50.48,0.0395,77.44,1475,1120.19,5.467,6469,1.056,1.095,2
2.46506501,6.218,0.006079,1.14,0.0395,75.06,1999,3777.82,2.495,6881,1.714,1.356,1
2.81401302,5.801,0.007047,1.51,0.0396,79.7,1723,2081.51,3.173,5541,1.967,1.046,2
2.71603664,1.744,0.009258,1.05,0.0396,87.67,1360,807.43,10.82,6011,1.041,1.119,0
2.97607935,4.606,0.0116,1.1,0.0396,75.63,1144,404.28,3.21,5547,0.865,0.932,2
2.845746618,13.0719,0.701174,135.99,0.0396,87.6,1667,1822.75,3.0016,5641,1.776,1.021,2
2.897829967,3.17788,0.462121,54.35,0.0396,85.06,1454,1054.79,8.779,6318,1.077,0.98,2
2.92878704,4.634,0.236028,22.76,0.0397,44.23,1239,556.77,1.691,5955,0.883,0.972,2
2.7073064,3.4378,0.007624,1.36,0.0397,89.93,1709,2012.12,6.09,6045,1.629,1.133,0
3.687469832,1.0668,0.087283,5.78,0.0397,86.57,690,53.6,15.376,4004,0.606,0.611,1
2.820190603,2.554,0.020656,2.53,0.0397,84.91,1367,824.92,6.92,5831,1.121,1.047,0
2.940304817,2.7226,0.022515,2.59,0.0397,80.64,1256,588.66,5.07,5527,1.054,0.964,0
3.03196812,1.723,0.008297,0.9,0.0397,88.74,1269,614.2,13.01,5755,0.993,0.909,0
3.012476415,3.31903,0.494689,58.77,0.0397,85.58,1388,879.89,9.19,6015,1.088,0.92,2
1.908525084,4.169,0.013861,3.74,0.0397,89.75,3191,24558.81,3.5943,9174,2.471,2.294,2
3.204222652,2.7952,0.291035,23.55,0.0397,63.81,979,217.46,2.85,5139,0.741,0.825,2
2.50012775,28.2,0.009118,1.66,0.0397,10.89,1977,3611.69,1.009,6923,1.664,1.336,2
3.014330766,2.4747,0.027625,2.87,0.0398,89.94,1124,377.79,9.581,5209,0.953,0.925,1
2.992662857,2.5258,0.300827,60.35,0.0398,90,1476,1123.54,11.798,4927,1.837,0.94,2
3.04476607,9.568,0.175754,15.7,0.0398,23.46,1126,379.01,1.263,5627,0.818,0.91,2
3.017155419,13.3898,0.272272,38.71,0.0398,25.39,1486,1155.07,1.363,5893,1.302,0.926,2
3.305577989,2.5903,0.335281,25.89,0.0399,80.32,1027,263.55,6.81,5534,0.707,0.786,2
3.105507835,1.7458,0.030988,2.68,0.0399,84.85,980,217.91,8.9,4989,0.791,0.878,0
3.20539622,2.143,0.019789,1.7,0.0399,87.1,1000,236.11,10.11,5103,0.787,0.823,0
2.845739012,11.9327,0.426372,44.7,0.0399,49.84,1294,663.42,1.881,5982,0.96,1.047,2
2.897436854,3.2833,0.592374,64.69,0.0399,86.27,1277,627.44,9.881,5780,1,1,2
3.1318392,1.632,0.011821,1.5,0.0399,88.24,1443,1025.14,13.72,6070,1.159,0.863,1
2.980479588,3.72527,0.616794,70.52,0.0399,87.1,1370,833.83,9.492,6065,1.047,0.954,2
2.83401711,5.938,0.00849,0.93,0.0399,85.37,1381,859.57,3.59,6247,1.002,1.045,2
3.219814777,2.0642,0.019702,1.69,0.04,89.72,998,234.93,12.14,5103,0.787,0.823,0
2.493237866,2.644,0.021013,9.48,0.04,66.07,2241,5975.48,2.4,5002,4.131,1.375,2
3.25058201,2.2537,0.014363,1.19,0.04,85.27,962,202.09,8.3,5001,0.76,0.806,0
3.0570982,3.571,0.011032,0.99,0.04,89.1,1202,493.09,6.604,6021,0.819,0.922,0
3.04185157,1.434,0.007624,0.71,0.04,89.37,1184,465.54,16.09,5802,0.857,0.922,1
2.60720833,2.6452,0.054153,7.31,0.04,84.17,1561,1403.43,6.34,6366,1.236,1.257,1
2.711504086,3.0099,0.026533,3.12,0.0401,89.81,1420,960.79,7.088,6214,1.076,1.169,0
3.24417541,1.992,0.019378,1.84,0.0401,84.86,1047,283.66,8.49,5094,0.87,0.813,0
2.9926465,1.81,0.009462,0.89,0.0401,88.49,1170,443.12,12.11,5718,0.863,0.96,2
2.6160943,21.34,0.005226,0.81,0.0401,53.86,1744,2188.14,1.091,6645,1.42,1.259,2
3.7789374,10.767,0.007244,0.48,0.0401,71.62,860,129.06,2.154,5017,0.605,0.601,2
2.61844178,3.203,0.006019,2.16,0.0401,88.32,2033,4044.74,6.21,5088,3.293,1.257,2
2.62387291,4.61248,0.465605,74.23,0.0401,85.38,1790,2430.91,6.07591,6728,1.46,1.257,2
2.929299629,7.102,0.473198,51.67,0.0402,73.17,1272,618.11,3.541,5780,1,1,2
2.41349123,11.29,0.007435,2.11,0.0402,59.02,2348,7197.15,1.413,6628,2.595,1.489,2
2.115510941,7.2877,0.664481,191.42,0.0402,82.32,2701,12609.03,3.68149,7563,2.638,1.938,2
4.02321842,2.162,0.008289,0.48,0.0402,88.28,747,73.5,13.2,4671,0.528,0.534,1
3.138580493,4.16343,0.500905,59.24,0.0402,85.53,1281,635.61,7.938,5593,1.083,0.876,2
3.187067566,3.119,0.269659,23.88,0.0403,62.34,1079,319.76,2.66,5450,0.811,0.857,2
3.47021401,2.289,0.029549,2.4,0.0403,89.63,933,179.02,11.91,4922,0.744,0.726,2
2.832647249,2.306,0.009889,1.37,0.0403,87.57,1453,1054.98,8.83,5865,1.272,1.088,0
5.14892346,0.9613,0.048149,1.72,0.0403,88.68,436,8.54,31.2,3464,0.328,0.328,0
3.07365139,2.102,0.008751,0.79,0.0403,89.83,1215,515.92,11.28,6068,0.831,0.931,1
2.073873563,6.5605,0.746,274.78,0.0403,87.37,3150,23242.18,4.31604,7803,3.373,2.023,2
3.008602107,4.34296,0.501167,56.15,0.0403,81.3,1343,768.47,6.26839,6033,1.026,0.961,2
2.821328194,5.02692,0.243233,40,0.0403,83.69,1807,2520.03,4.8819,6701,1.506,1.092,2
2.9590637,28.81,0.004506,0.65,0.0403,73.34,1564,1415.74,1.046,6192,1.322,0.999,2
2.40435335,4.07,0.008326,3.05,0.0404,76.42,2454,8577.88,3.18,6103,3.358,1.522,2
3.03267135,1.774,0.005931,0.6,0.0405,88.93,1187,468.31,12.78,5640,0.921,0.962,0
3.055171082,1.6798,0.326974,35.24,0.0405,81.17,1358,804.33,7.85,6237,0.987,0.948,2
2.18079098,12.13,0.009013,3.29,0.0405,54.35,2767,13876.96,1.269,6911,3.339,1.865,2
2.182515126,6.8413,0.499998,128.15,0.0405,71.39,2703,12627.67,3.032,8051,2.347,1.856,2
2.861159894,1.8832,0.039171,4.37,0.0406,77.84,1355,797.1,4.58,6126,1.021,1.09,2
2.783883492,2.4546,0.286516,67.17,0.0406,62.83,1934,3304.55,2.75,6028,2.147,1.148,2
2.698021895,23.192,0.397083,52.51,0.0406,23.5,1582,1481.76,1.418,6568,1.211,1.229,2
2.97599368,4.023,0.006846,0.79,0.0406,87.49,1395,894.1,5.56,6202,1.055,1.003,2
2.974163938,1.7423,0.318122,34.74,0.0406,87.05,1266,605.99,14.29,5780,1,1,2
2.53470797,20.143,0.204145,50.25,0.0406,11.38,2117,4744.68,1.2103,6440,2.254,1.386,2
3.053563251,3.2551,0.231182,21.79,0.0407,54.99,1171,444.16,2.1,5764,0.863,0.959,2
3.07644709,2.6326,0.01442,1.61,0.0407,83.78,1253,583.25,6.54,5670,1.022,0.949,0
2.9322509,2.931,0.0126,1.33,0.0407,86.22,1312,700.81,6.94,6106,0.966,1.043,2
3.60011712,2.396,0.00634,0.5,0.0407,89.88,938,182.81,11.56,5051,0.721,0.692,0
2.990252395,7.8462,0.822802,89.85,0.0407,75.36,1264,603.02,4.42,5780,1,1,2
3.431126546,2.7986,0.448692,47.48,0.0407,81.88,1251,580.05,8.215,5815,0.969,0.764,2
2.785821236,3.5599,0.008919,1.69,0.0408,72.39,1784,2388.98,2.95,6202,1.733,1.162,0
3.016182013,2.8349,0.014736,2.25,0.0408,82.72,1449,1044.49,5.78,5611,1.4,0.995,0
2.976020742,3.73,0.010535,2.07,0.0408,80.57,1740,2169.16,4.4,5947,1.796,1.023,2
3.28274272,8.9,0.020689,1.85,0.0408,44.1,1136,392.7,1.347,5741,0.82,0.837,2
2.882424694,25.91,0.453949,399.44,0.0409,45.99,2912,17023.71,1.5126,4705,8.058,1.101,2
3.217518511,2.11481,0.115425,11.38,0.041,86.57,1185,464.73,10.662,5720,0.903,0.882,0
2.81043228,3.874,0.00628,1.43,0.041,86.18,1701,1978.53,5.27,5415,2.079,1.164,1
3.00912491,2.228,0.012546,1.22,0.041,89.95,1177,452.27,10.461,5713,0.893,1.01,0
2.04516705,3.625,0.01232,2.9,0.041,76.18,2945,17791.98,3.1,9206,2.157,2.194,2
2.21701025,2.148,0.005058,1.16,0.041,89.38,2371,7467.21,7.93,7524,2.092,1.863,2
3.1877519,14.836,0.200899,19.66,0.041,19.21,1141,400.3,1.247,5532,0.896,0.904,2
1.814128042,3.0646,0.30313,426.98,0.041,54.32,3773,47891.79,2.137,4822,12.899,2.785,2
3.31587688,3.152,0.013251,1.27,0.041,83.45,1097,342.77,6.03,5385,0.875,0.835,2
4.164384505,1.8464,0.045876,2.54,0.0411,87.73,590,28.75,14.89,3808,0.508,0.534,0
3.05933906,1.7332,0.29539,36,0.0411,73,1434,999.16,4.31,6238,1.116,0.986,2
1.98663794,4.7585,0.470304,134.5,0.0411,70.65,3234,25932.61,3.334,9191,2.619,2.349,2
2.43574046,22.25,0.126616,24.62,0.0411,25.56,2102,4614.94,1.105,7239,1.781,1.558,2
2.66811113,22.49,0.008982,1.53,0.0411,12.03,1792,2439.28,1.0139,6593,1.561,1.302,2
3.222975318,2.9247,0.014062,1.47,0.0412,87.67,1239,558.65,8.1,5823,0.96,0.899,0
3.06026014,2.545,0.007509,0.83,0.0412,84.39,1284,642.06,6.91,5878,1.01,0.993,2
3.55646511,4.72,0.006224,0.56,0.0412,86.41,1076,317,5.48,5475,0.818,0.734,2
3.351556891,2.4005,0.016517,1.64,0.0413,89.31,1074,314.73,10.771,5185,0.911,0.837,2
4.04355245,1.965,0.030112,1.75,0.0413,78.42,613,33.34,4.9,3871,0.532,0.573,0
2.85188338,2.666,0.010188,1.23,0.0413,85.13,1398,903.77,6.81,6123,1.107,1.159,0
2.43585046,2.088,0.007333,2.6,0.0413,86.61,2544,9880.82,7.96,6501,3.247,1.579,2
4.49686066,1.7306,0.039901,1.93,0.0413,89.95,535,19.34,20.65,3698,0.444,0.464,0
3.14051153,8.2806,0.29153,31.01,0.0414,37.32,1306,689.48,1.573,6108,0.974,0.959,2
3.00363219,3.732,0.009909,1.43,0.0414,80.46,1571,1441.44,4.39,6309,1.32,1.046,2
3.126861192,1.1926,0.026786,5.12,0.0414,87.93,1391,886.72,16.67,4854,1.749,0.97,0
3.58957045,3.418,0.030587,2.49,0.0414,89.99,862,131.02,8.29,4608,0.746,0.734,2
2.61854596,4.866,0.004016,1.18,0.0414,89.55,2008,3846.53,4.17,5657,2.682,1.38,2
3.341913228,3.813,0.243351,21.55,0.0415,56.44,1032,268.67,2.19,5295,0.811,0.853,2
3.17059731,1.6686,0.018398,1.69,0.0415,85.11,1080,321.28,9.31,5431,0.843,0.945,0
3.11604194,1.7763,0.016885,1.59,0.0415,89.17,1123,375.55,13.389,5591,0.86,0.977,0
2.88878583,2.977,0.005802,0.84,0.0415,88.09,1423,969.05,7.26,5696,1.331,1.139,0
3.47148164,4.679,0.010883,0.85,0.0415,79.92,970,209.73,4.11,5297,0.716,0.8,2
3.31577795,4.2349,0.299531,27.77,0.0415,84.7,1104,349.78,6.849,5528,0.849,0.864,2
3.17463577,10.988,0.085673,9.32,0.0415,27.21,1296,667.65,1.191,5999,0.996,0.945,2
3.1748772,7.089,0.049761,8.8,0.0415,59.96,1410,933.1,1.877,5116,1.619,0.944,2
3.03359398,4.026,0.008811,1.55,0.0415,89.78,1529,1294.06,5.835,5557,1.616,1.035,1
3.468073,2.361,0.014245,1.29,0.0416,89.28,1098,343.57,11.29,5576,0.829,0.8,0
2.683395376,1.8592,0.015281,2.55,0.0416,84.11,1860,2833.83,7.44,6958,1.529,1.344,2
2.995357359,6.57901,0.529249,112.12,0.0416,79.4,1791,2437.81,4.579,5949,1.94,1.07,2
3.319523463,3.3465,0.444182,38.37,0.0416,79.9,1108,356.42,6.62,5761,0.791,0.881,2
3.07551068,1.683,0.006171,0.84,0.0416,89.98,1389,879.95,14.06,5763,1.242,1.014,1
3.02168007,2.8264,0.012175,1.31,0.0417,87.43,1332,744.35,7.79,6201,0.989,1.058,0
3.364425589,1.3261,0.671549,56.83,0.0417,80.55,1106,352.97,9.73,5813,0.775,0.855,2
3.5564279,6.998,0.010518,0.8,0.0417,84.47,972,211.41,3.725,5404,0.694,0.789,2
2.976012511,6.52033,0.678259,79.99,0.0417,85.57,1476,1119.89,5.7389,6572,1.08,1.088,2
3.04463691,6.656,0.00635,0.68,0.0417,84.56,1321,721.48,3.393,6181,0.98,1.042,2
4.220965778,3.0854,0.046401,2.62,0.0418,85.03,595,29.68,8.13,3837,0.517,0.544,0
3.336123113,1.9616,0.020396,1.74,0.0418,88.88,970,209.79,12.86,5097,0.779,0.891,0
3.179267286,1.0246,0.012917,1.21,0.0418,89.59,1101,347.01,23.67,5511,0.857,0.96,0
3.215109385,4.365,0.015061,1.54,0.0418,63.99,1155,421.21,2.18,5541,0.934,0.942,0
3.02558494,3.0008,0.011717,1.62,0.0418,79.13,1484,1148.47,4.45,6123,1.263,1.066,0
3.162692075,1.9529,0.022069,2.61,0.0418,85.47,1308,692.32,9.07,5821,1.085,0.972,0
4.39451798,2.9527,1.246769,65.76,0.0418,85.12,554,22.27,18.41,3695,0.483,0.504,2
3.90863457,1.7704,0.026067,1.86,0.0418,89.63,787,91.01,17.21,4518,0.653,0.639,0
3.490785878,1.4513,0.016727,1.32,0.0418,89.64,1010,245.65,18.57,5496,0.725,0.81,0
2.62982665,6.213,0.088706,17.88,0.0418,26.24,1968,3542.64,1.2,6712,1.846,1.411,2
3.31976683,4.523,0.006797,0.7,0.0418,79.64,1276,626.66,4.07,6100,0.94,0.883,2
2.73987398,4.15886,0.141141,34.83,0.0419,81.22,2113,4705.3,4.6067,6520,2.26,1.3,2
3.611541977,8.6068,0.320559,28.07,0.0419,47.04,1005,240.29,1.84,5203,0.802,0.75,2
4.194496867,1.7807,0.027522,1.57,0.0419,85.09,577,26.2,10.07,3706,0.522,0.555,0
3.23941775,2.569,0.008203,0.77,0.0419,87.54,1213,511.14,9,6075,0.858,0.934,0
2.75505467,3.426,0.009138,1.74,0.0419,80.15,1783,2387.41,4.31,6257,1.748,1.291,2
3.50472344,1.9464,0.008606,0.8,0.0419,88.66,1019,254.49,13.22,5115,0.854,0.798,0
3.026764871,4.32532,0.239029,26.36,0.0419,88.27,1360,810.38,6.5797,6283,1.01,1.067,2
2.404293523,4.4649,0.477823,888.7,0.0419,59.99,4178,71976.93,2.727,4697,17.032,1.691,2
2.991884392,7.5583,0.335774,40.11,0.0419,82.6,1486,1154.88,3.8519,6596,1.094,1.098,2
3.255385289,5.9498,0.381164,40.58,0.0419,84.46,1236,550.68,5.419,5806,0.975,0.923,2
3.17405898,2.3156,0.015521,2.09,0.042,87.51,1348,780.46,9.7,5640,1.233,0.979,1
3.661326482,2.5714,0.138476,12.07,0.042,84.67,1023,258.6,8.733,5319,0.798,0.737,2
2.98618134,2.969,0.010222,1.16,0.042,88.11,1356,798.35,7.55,6173,1.041,1.104,0
3.383540239,1.403,0.015341,1.65,0.042,87.54,1133,389.19,14.7,5300,0.986,0.861,0
3.371796653,3.4421,3.075391,306.28,0.042,80.26,1155,419.47,19.04,5615,0.912,0.865,2
3.032147946,3.8627,0.022926,3.62,0.0421,76.77,1507,1218.88,3.65,5827,1.447,1.081,0
3.22452656,5.156,0.006465,24.48,0.0421,88.81,4883,134353.84,4.821,3857,34.674,0.954,2
4.012537983,2.0101,0.144714,9.96,0.0421,86.49,765,80.95,12.77,4483,0.63,0.616,2
2.32539968,16.791,0.032816,9.76,0.0421,16.63,2501,9234.82,1.047,7046,2.724,1.834,2
1.75173647,5.122,0.008072,3.86,0.0421,72.19,4900,136315.31,2.137,10894,4.378,3.249,1
3.54789928,2.861,0.012462,0.99,0.0422,87.96,987,224.45,9.11,5399,0.725,0.805,2
3.60082855,1.938,0.015617,1.36,0.0422,88.3,927,174.45,13.3,4838,0.796,0.771,0
2.735152701,0.1046,0.019633,3.27,0.0422,89.23,1679,1875.08,71.356696,6333,1.523,1.338,2
2.90060781,2.563,0.010521,1.58,0.0423,86.53,1645,1727.31,7.77,6547,1.371,1.198,2
3.26662733,2.056,0.007398,0.68,0.0423,86.3,1072,312.85,9.64,5450,0.842,0.944,0
3.39904814,2.922,0.007945,0.81,0.0423,85.3,1191,477.15,7.26,5766,0.929,0.876,1
3.38419892,1.485,0.013798,1.2,0.0423,89.42,1074,313.79,17.39,5613,0.795,0.888,1
2.96384168,5.4768,0.34562,43.7,0.0423,73,1406,925.63,3.62,6095,1.158,1.154,2
2.427967843,4.7847,0.516428,108.33,0.0423,78.34,2275,6328.22,4.7189,7652,1.921,1.707,2
2.30118753,7.8216,0.484238,140.23,0.0423,67.35,2783,14194.09,2.6827,7970,2.652,1.906,2
3.289726319,2.3274,0.013779,1.37,0.0424,89.73,1116,367.18,10.948,5463,0.91,0.937,0
3.442714533,3.36034,0.500122,47.02,0.0424,81.49,1157,423.13,7.717,5819,0.861,0.858,2
2.99792926,4.398,0.006238,1.12,0.0425,85.24,1616,1611.51,4.85,5888,1.645,1.136,0
2.79123954,2.843,0.012196,2.22,0.0425,82.56,1771,2322.96,5.48,6407,1.668,1.311,2
2.49777454,5.241,0.008873,2.14,0.0425,71.8,2264,6214.34,2.491398,7117,2.211,1.641,2
4.98792404,1.618,0.016879,0.73,0.0425,89.83,485,13.07,23.9,3606,0.395,0.413,1
3.167893418,2.1814,0.025513,2.62,0.0426,89.87,1221,526.23,11.389,5895,0.94,1.026,0
4.17634276,2.335,0.020401,1.23,0.0426,89.41,694,54.8,13.82,4362,0.554,0.59,0
3.42064689,1.767,0.021524,2.27,0.0426,82.03,1129,382.68,6.63,5370,0.966,0.877,0
3.51575492,1.381,0.013745,1.35,0.0426,89.82,1033,269.57,19.69,5094,0.901,0.833,0
3.52467888,2.484,0.014627,1.46,0.0426,71.95,1098,344.61,3.15,5372,0.916,0.832,0
3.25424652,5.378,0.008748,0.96,0.0426,79.35,1220,521.81,3.6,5692,1.004,0.968,1
3.44928111,1.424,0.01441,1.23,0.0426,88.08,966,206.55,15.98,5119,0.781,0.879,1
2.84573962,7.28,0.014011,3.63,0.0426,74.42,1829,2645.94,2.44,5557,2.372,1.271,2
3.72277264,15.869,0.303216,22.78,0.0426,24.64,945,188.82,1.392,5333,0.688,0.74,2
3.64830183,1.9985,0.017009,1.33,0.0427,89.75,860,129.44,14.17,4769,0.714,0.799,0
3.413036353,2.61366,0.055812,6.62,0.0427,89.75,1200,490.24,10.5406,5392,1.087,0.888,0
2.94648935,3.155,0.006963,0.89,0.0427,89.92,1497,1187.5,7.208,6481,1.171,1.194,0
3.652810043,1.5132,0.009764,0.89,0.0427,89.73,1015,250.33,18.562497,5213,0.831,0.777,2
3.564614021,3.44204,0.472251,46,0.0427,83.47,1187,470.37,8.705,5891,0.892,0.818,2
3.255189932,2.7117,0.010158,1.39,0.0427,86.93,1390,880.52,8.34,5807,1.256,0.977,2
3.912679136,3.556,22.820008,1794.2,0.0427,64.31,1018,253.12,53.344355,5616,0.72,0.675,2
3.601465336,2.2753,0.024764,2.31,0.0428,89.9,996,232.65,12.403,5052,0.855,0.805,0
3.120828136,2.1878,0.130153,14.16,0.0428,84.95,1303,680.79,8.92,6122,0.996,1.07,0
2.856085147,4.5776,0.531206,88.52,0.0428,82.21,1739,2164,6.2023,6604,1.526,1.283,2
3.72020708,1.892,0.011348,0.99,0.0429,88.63,954,195.7,14.32,5017,0.797,0.76,0
3.403743926,1.5017,0.115663,10.77,0.0429,78.2,1101,346.98,5.26,5596,0.853,0.906,2
3.170626881,2.7189,0.127297,14.37,0.0429,82.73,1314,704.88,6.692,6068,1.034,1.042,2
3.183961388,3.7875,0.193669,37.22,0.0429,83.9,1615,1608.01,6.375,5716,1.76,1.039,2
3.21559054,16.261,0.166204,18.8,0.0429,7.81,1366,822.2,1.1633,6300,1.036,1.012,2
3.57944367,1.869,0.009952,0.87,0.0429,88.24,1018,253.89,13.6,5341,0.801,0.824,1
3.221785738,3.3411,0.220219,25.03,0.043,83.62,1357,800.37,6.9961,6250,1.041,1.013,2
3.132604547,3.6337,0.377855,48.73,0.043,71.84,1444,1028.81,4.01,6248,1.181,1.078,2
3.67936863,3.47,0.009964,0.92,0.043,77.35,1112,361.27,4.04,5676,0.848,0.781,1
3.42806306,2.417,0.012074,1.21,0.043,89.57,1131,386.14,10.94,5559,0.914,0.899,0
3.525632539,2.59959,0.13372,11.58,0.0431,89.41,975,213.12,11.699,5150,0.793,0.855,0
3.57551429,2.364,0.008876,0.89,0.0431,87.45,1061,299.19,10.38,5213,0.917,0.832,0
3.48754109,1.811,0.008377,0.72,0.0431,88.7,988,224.74,14.08,5252,0.783,0.896,1
2.873657901,2.1054,0.441619,110.29,0.0431,83.11,1830,2645.12,9.42,5692,2.287,1.288,2
3.166353562,3.3129,0.035047,3.82,0.0432,89.76,1273,621.92,7.5775,6007,0.998,1.072,0
2.92928244,6.794,0.156318,38.42,0.0432,29.69,2112,4706.45,1.312,6634,2.251,1.253,2
3.38557445,1.879,0.010068,1.63,0.0432,89.47,1476,1122.9,13.8,5718,1.48,0.936,0
3.1339356,4.477,0.014258,1.58,0.0432,77.85,1315,704.95,3.65,6137,1.018,1.086,2
4.286103033,2.6422,0.399778,25.8,0.0432,88.05,686,52.42,16.008,4206,0.591,0.587,2
3.185090259,4.80188,0.662324,92.5,0.0432,86.73,1564,1414.18,8.1532,6516,1.279,1.055,2
3.51289168,3.313,0.010499,1.12,0.0432,87.2,1161,429.42,7.64,5523,0.981,0.871,2
2.742590902,10.4143,0.947432,176.4,0.0432,83.19,1960,3487.05,3.9898,7072,1.705,1.428,2
3.989144446,20.7947,0.767438,60.26,0.0432,84.81,996,233.19,2.78541,5538,0.719,0.676,2
3.314947362,1.8007,0.038195,3.94,0.0433,85.11,1155,421.03,9.37,5609,0.944,0.983,0
3.24325988,3.03318,0.116687,12.91,0.0433,89.27,1243,563.17,9.095,5823,1.013,1.027,0
2.496328637,2.73115,0.393185,112.28,0.0433,76.44,2317,6804.42,5.1138,6757,2.615,1.734,2
3.388012244,2.6849,0.015454,2.11,0.0434,87.2,1315,705.93,8.88,5553,1.25,0.949,0
3.504691252,1.9811,0.017643,2.03,0.0434,85.52,1165,435.21,9.47,5356,1.055,0.882,0
3.261759866,1.7593,0.077582,8.01,0.0434,82.54,1262,599.54,7.303,6131,0.945,1.023,1
3.18899015,2.722,0.007617,0.98,0.0434,86.09,1309,693.65,7.72,5700,1.176,1.071,0
3.37116682,4.708,0.007721,0.98,0.0434,86.55,1291,656.3,5.27,5653,1.163,0.958,1
3.4815917,1.8069,0.010446,1.17,0.0435,89.71,1156,421.61,14.843,5405,1.022,0.902,0
3.234699282,3.59385,0.092633,13.06,0.0435,89.4,1356,797.62,7.52,5640,1.291,1.047,0
3.29276797,4.8069,0.008673,1.39,0.0435,80.59,1458,1068.95,4.06,5683,1.472,1.014,0
3.757294695,0.9269,0.015786,1.23,0.0435,88.7,877,139.89,25.7,4901,0.716,0.807,0
2.7612237,3.681,0.007563,1.84,0.0435,87.58,2017,3906.36,5.64,6381,2.232,1.436,0
3.07714195,3.571,0.007413,1.08,0.0435,56.21,1493,1175,1.767,6108,1.336,1.162,1
3.43861067,1.264,0.006575,1.01,0.0435,87.79,1348,779.48,16.35,5383,1.401,0.926,1
3.224486463,4.61686,0.624301,79.08,0.0435,87.13,1456,1060.42,8.4294,6389,1.16,1.046,2
